"Data transformation","The 12C/13C peak pairs were extracted by the IsoMS software reported (R. Zhou et al. 2014). IsoMS-Align was used to align the peak pair data from different samples by retention time and accurate mass (R. Zhou et al. 2014). The missing values were filled back by using the Zero-fill program (Huan and Li 2015). Multivariate statistical analysis was carried out using SIMCA-P+ 12 (Umetrics AB, Umea, Sweden).","MTBLS194"
"Metabolite identification","Metabolite identification was based on available standards.","MTBLS194"
"Sample collection","","MTBLS194"
"Sample collection","Abcc5-/- mice on a FVB background and wild-type mice were housed in constant temperature rooms with a 12-hour light/12-hour dark cycle and received food and water ad libitum. Mouse handling and experimental procedures were conducted in accordance with institutional guidelines for animal care and use. Approximately 16 week-old male mice (N=5 per genotype) were sacrificed by CO2 asphyxiation after which tissues were collected and frozen on dry ice. Whole blood was collected by cardiac puncture and kept on ice until separation of plasma and erythrocytes by centrifugation (10 min, 5,000 g, 4 °C). The plasma layer was collected, and the buffy coat containing peripheral blood mononuclear cells was discarded from the erythrocyte pellet, which was subsequently washed with 1 ml cold PBS. All samples were stored at -20 °C until further processing.","MTBLS197"
"Extraction","Collected tissues were weighed, transferred to 2 ml Eppendorf vials on ice containing 70% methanol and lysed for 10 min at 50 Hz using the TissueLyser LT (Qiagen, Hilden, Germany). For plasma, erythrocytes and culture medium a volume of 200 µl sample was mixed with 600 µl cold methanol, vortexed and left on ice for 30 minutes.,"MTBLS197"
"Chromatography",,"MTBLS197"
"Mass spectrometry",,"MTBLS197"
"Data transformation",,"MTBLS197"
"Metabolite identification",,"MTBLS197"
"Sample collection","Arabidopsis thaliana Col-0 and cyp79B2 cyp79B3 lines were grown for about six weeks after cold stratification (3 days, 4 °C) in parallel on a soil/vermiculite mixture (3/2) in a growth cabinet with 8 h light (~150 µE/m2/s) at 22 °C and 16 h dark at 20 °C to developmental stage 3.5. Plants were sprayed with an aqueous solution of silver nitrate (5 mM) in order to stimulate accumulation of indolic secondary metabolites and incubated for 48 h in a growth cabinet under the same conditions as described above. Rosette leaves of six individual plants per genotype were harvested, immediately frozen in liquid nitrogen, pooled and stored at –80 °C until analysis. Two independent experiments (biological replicates) were performed on independent sets of plants grown at different times.","MTBLS2"
"Extraction","Plant material was homogenized in liquid nitrogen using a pestle and mortar and aliquots of 100 +/- 5 mg were weighed into pre-cooled 2 ml, round bottom tubes. After addition of 200 µl methanol/water, 80/20 (v/v) pre-cooled at –40 °C the samples were immediately vortexed for 15 s, sonicated for 15 min at 20 °C and centrifuged for 10 min at 19000 x g. The supernatants were transferred to new 2 ml tubes and the remaining pellets subjected to a second extraction using 200 µl methanol/water, 80/20 (v/v). The combined extracts were evaporated to dryness in a vacuum centrifuge at 30 °C, thoroughly reconstituted in 200 µl methanol/water, 30/70 (v/v) and filtered using 0.2 µm PTFE syringe filters. Four extracts (technical replicates) were prepared for each of the four leaf pools.","MTBLS2"
"Chromatography","Chromatographic separations were performed on an Acquity UPLC system (Waters) equipped with a HSS T3 column (100 x 1.0 mm, particle size 1.8 µm, Waters) applying the following binary gradient at a flow rate of 150 µl/min: 0-1 min, isocratic 95% A (water/formic acid, 99.9/0.1 (v/v)), 5% B (acetonitrile/formic acid, 99.9/0.1 (v/v)); 1-16 min, linear from 5 to 45% B; 16-18 min, isocratic 95% B; 18-20 min, isocratic 5% B. The injection volume was 3.0 µl (full loop injection).","MTBLS2"
"Mass spectrometry","Eluting compounds were detected from m/z 100-1000 using a micrOTOF-Q II hybrid quadrupole time-of-flight mass spectrometer (Bruker Daltonics) equipped with an Apollo II electrospray ion source in positive and negative ion mode using following instrument settings: nebulizer gas, nitrogen, 1.4 bar; dry gas, nitrogen, 6 l/min, 190 °C; capillary, –5000 V; end plate offset, -500 V; funnel 1 RF, 200 V; funnel 2 RF, 200 V; in-source CID energy, 0 V; hexapole RF, 100 V; quadrupole ion energy, 5 eV; collision gas, nitrogen; collision energy, 7 eV; collision RF 150/350 V (timing 50/50); transfer time, 70 µs; pre pulse storage, 5 µs; pulser frequency, 10 kHz; spectra rate, 3 Hz. Mass spectra were acquired in centroid mode. Mass calibration of individual raw data files was performed on lithium formate cluster ions obtained by automatic infusion of 20 µl 10 mM lithium hydroxide in isopropanol/water/formic acid, 49.9/49.9/0.2 (v/v/v) at a gradient time of 18 min using a diverter valve.","MTBLS2"
"Data transformation","Raw data files were converted to mzData format using the vendor-specific CompassXport (http://www.bdal.de/) and processed using the XCMS package (http://bioconductor.org/packages/release/bioc/html/xcms.html). XCMS settings for processing LC/MS data with findPeaks.centWave() were prefilter=(3,200); snthr=5; ppm=25; peakwidth=(5,12). For alignment group.density() function with parameters minfrac=0.75 and bw=2 was used.","MTBLS2"
"Metabolite identification","Differential features detected in narrow retention time windows displaying a high chromatogram correlation were grouped. In combination with the raw data, individual compound mass spectra were reconstructed and features annotated as cluster ion, quasimolecular ion, or in-source fragment ion. Annotated lists of all differential feature sets are provided in Supplemental DataSet S5 of DOI: 10.1007/s11306-012-0401-0 online. Afterwards, targeted CID-MS/MS experiments of quasimolecular ions (MS2) were performed using QTOF-MS. Based on accurate mass measurements, putative elemental compositions were calculated, filtered by isotope abundance and the number of double bond equivalents and electron parity [1], and checked for consistency in relation to elemental compositions calculated for fragment ions and observed neutral losses [2]. Mass spectral characterization of CID mass spectra can be found in Supplemental Data Set S6 (DOI: 10.1007/s11306-012-0401-0) online. Identification was based on reference spectra in MassBank (MSI Level 2 and 3), and in some cases on authentic standards (MSI Level 1).,"MTBLS2"
"Sample collection","Urine samples were centrifuged (1430 x g for 5 min) and then diluted in deionized water (dilution 1/5, 20 µl urine in 80 µl of water) before analysis.  The reference compounds were weighed (1 mg) and dissolved in an appropriate solvent to obtain a 1 mg/ml stock solution. Working solutions were then obtained by diluting 5 µl of the stock solution in 995 µl of a mixture of water and acetonitrile (1/1 v/v) containing 0.1% formic acid. These solutions were directly introduced into the mass spectrometer using flow injection analysis (FIA).","MTBLS20"
"Extraction","N/A","MTBLS20"
"Chromatography","LC-MS:,"MTBLS20"
"Mass spectrometry",/br>,"MTBLS20"
"Data transformation",,"MTBLS20"
"Metabolite identification",,"MTBLS20"
"Sample collection","All culture work was conducted within a Microflow biological safety cabinet and all work areas thoroughly cleaned with 70% ethanol before use. The cell culture medium utilised in this work was Dulbecco’s Modified Eagle Medium (DMEM) supplemented with 10% Foetal Bovine Serum (FBS) and to avoid any bias in this undefined reagent we used a single batch. All DMEM used in this work also originated from a single batch. 1% Penicillin (5000 units/mL) and Streptomycin (50 mg/mL) were used to inhibit bacterial and fungal growth. To ensure sufficient biomass for GC-MS analysis HaCaT cell growth was conducted in 225 cm2 culture flasks utilising standard cell culture procedures. Dithranol was applied when cells were determined by microscopy to be ~90% confluent and then incubated further for 24 h. Dithranol was dissolved in 100% acetone and applied to the cells to give a final concentration range of 0.1-0.5 μg/mL (0.4-2.2 μM) in 0.1 μg/mL steps. In addition to these 5 concentrations a control was used which  involved the application of acetone only at the relevant volume. All drug solutions were made afresh before application to the cells. As shown in Figure 1 all drug exposures plus control were performed in triplicate.  Microscopic inspection was undertaken and no obvious differences in cell confluency or cell structure were observed between the control and drug treated flasks after 24 h and the concentration range of dithranol was comparable with doses that induce minimal apoptosis in highly confluent HaCaT cells.","MTBLS202"
"Extraction","Sample preparation was performed on both the cells as well as the spent culture media (footprint or exometabolome) were analysed. The method for cellular analysis was essentially the same as Teng et al. [Teng Q, Huang WL, Collette TW, Ekman DR, Tan C (2009) A direct cell quenching method for cell-culture based metabolomics. Metabolomics 5 (2):199-208. doi:10.1007/s11306-008-0137-z], but rather than washing with ice cold phosphate buffered saline (PBS) we used room temperature PBS (15 mL) in order to reduce temperature shock to the cells. This brief washing took ca. 5 s, after which the cells were quenched and extracted using 100% methanol (7 mL, -48 °C) and detached from the surface by scraping the cells with a disposable cell scraper (Corning, UK). The methanol/cell mixture was thentransferred to a centrifuge tube for extraction. Extraction was aided by three freeze-thaw cycles to liberate as many metabolites as possible. After centrifugation (14°C, 5 min, 16200 g) to pellet the cell debris the supernatant was stored at -80°C. The spent culture media were aspirated from each culture flask and filtered through a 0.45 μm pore size cellulose acetate membrane syringe filter to remove any remaining cellular debris. The filtered metabolic footprint samples were aliquoted (1 mL) into centrifuge tubes and immediately snap frozen in liquid nitrogen. All samples were stored at -80°C.,"MTBLS202"
"Chromatography",,"MTBLS202"
"Mass spectrometry",,"MTBLS202"
"Data transformation",,"MTBLS202"
"Metabolite identification",,"MTBLS202"
"Derivatisation",,"MTBLS202"
"Sample collection","Seeds from N. attenuata Torrey ex Watson were collected over the last 20 years by Ian T. Baldwin and his collaborators in the Southwestern USA and germinated [1]. The well-characterized inbred line ‘UT’ which we used as a control comparison was collected from southwestern UT in 1996 [2] and has been self-fertilized for 30 generations in glasshouse conditions in Jena, Germany. Metabolic changes induced during Manduca sexta feeding were elicited in a highly synchronized fashion by producing with a fabric pattern wheel three rows of punctures onto each side of the midvein of five fully expanded leaves per plant at rosette stage and immediately applying 1:1 diluted M. sexta oral secretions (OS) to the puncture wounds. Four treated leaves were harvested, pooled, flash-frozen 72 h after elicitation and metabolites were extracted. ,"MTBLS203"
"Extraction",,"MTBLS203"
"Chromatography",,"MTBLS203"
"Mass spectrometry",,"MTBLS203"
"Data transformation",,"MTBLS203"
"Metabolite identification",,"MTBLS203"
"Extraction","At the incubation site 1 mL cell suspensions were injected into 1 mL of -70 °C cold quenching solution composed of 70 % methanol in water using a thermo block above dry ice. Centrifuge tubes containing the solution during harvest were cooled in a pre-chilled cooling box to keep sample temperature below -20 °C. Cells were collected by centrifugation at 16,100 rcf for 2 min with the centrifuge and rotor cooled at -20 °C. Supernatant was decanted and residual liquid carefully removed. The pellet was flash frozen in liquid nitrogen and lyophilized at -50 °C in a 2 mL round bottom Eppendorf tube. Lyophilized cells were disrupted using the ball mill MM 301 (Retsch GmbH & Co., Germany) in two variants for 3 minutes: (a) using 0.5 ml of glass beads (500 μm i.d., Sigma, St.Louis MO) concomitant with 0.5 ml extraction solvent and (b) using a single 5 mm i.d. steel ball, followed by the addition of 0.5 mL extraction solvent and vortexing. After 2 min centrifugation at 16,100 rcf, the supernatants were removed (200 μl for the glass bead method, 350 μl for the steel ball method) followed by a secondary extraction step using an additional 800 μl extraction solvent, centrifugation and adding the supernatant (700 μl for the glass bead method) to the first aliquot. Hence, for both methods the same fraction of extraction solvent was used (70% of total extraction volume). Five different extraction solvent system (methanol:isopropanol:water (5:2:2)) was used. Extracts were concentrated to dryness in a vacuum concentrator. Dried extracts were kept at -80 °C for up to 4 weeks before derivatization and analysis by GC-TOF mass spectrometry.","MTBLS208"
"Chromatography","A mixture of internal retention index markers was prepared using fatty acid methyl esters of C8, C9, C10, C12, C14, C16, C18, C20, C22, C24, C26, C28 and C30 linear chain length, dissolved in chloroform at a concentration of 0.8 mg/ml (C8-C16) and 0.4 mg/ml (C18-C30). 2 μl of this RI mixture were added to the dried extracts. 5 μl of a solution of 20 mg/ml of 98% pure methoxyamine hydrochloride (CAS No. 593-56-6, Sigma, St.Louis MO) in pyridine (silylation grade, Pierce, Rockford IL) was added and shaken at 30 °C for 90 min to protect aldehyde and ketone groups. 45 μl of MSTFA.1%TMCS (1 ml bottles, Pierce, Rockford IL) was added for trimethylsilylation of acidic protons and shaken at 37 °C for 30 min. Reaction mixtures were transferred to 2 ml clear glass autosampler vials with microinserts (Agilent, Santa Clara CA) and closed by 11 mm T/S/T crimp caps (MicroLiter, Suwanee GA).,"MTBLS208"
"Mass spectrometry",,"MTBLS208"
"Data transformation",,"MTBLS208"
"Metabolite identification",,"MTBLS208"
"Sample collection",,"MTBLS208"
"Sample collection","In a 3-year study from 2004 to 2006, spring wheat (Triticum aestivum L. cv. Triso) and 13 associated weed species were exposed in a chamberless mini-FACE system. The field site contains 15 circular field plots (2 m diameter) and is located at Heidfeldhof, a farm managed by the Plant Breeding Station of the University of Hohenheim (9 Degrees 11 minutes E, 48 Degrees 42 Minutes N, 395 m asl), south of Stuttgart (Germany).,"MTBLS21"
"Extraction",,"MTBLS21"
"Chromatography",,"MTBLS21"
"Mass spectrometry",,"MTBLS21"
"Data transformation",,"MTBLS21"
"Metabolite identification",,"MTBLS21"
"Sample collection","Sauvignon blanc grapes (vintage 2014) were obtained from the vineyards at Welgevallen Experimental Farm, Stellenbosch University, Stellenbosch, South Africa. S. cerevisiae (Enoferm M2®, Lallemand Inc., Quebec, Canada), T. delbrueckii (Biodiva®, Lallemand Inc., Quebec, Canada), M. pulcherrima (Flavia®, Lallemand Inc., Quebec, Canada), P. kluyveri (Viniflora® FROOTZEN™, Chr. Hansen, Horsholm, Denmark), L. thermotolerans (Viniflora® CONCERTO™, Chr. Hansen, Horsholm, Denmark), C. zemplinina (Institute of Wine Biotechnology (IWBT)-Y1082) and K. aerobia (IWBT-Y845) were used to ferment the grape must. 11 l stainless steel fermentation vessels containing 10 l of must were inoculated with 10^6 cfu/ml of yeast. Fermentations were carried out in triplicate at 15 °C. The non-Saccharomyces yeasts were allowed to ferment until approximately 2% ethanol concentration was reached. At this point, S. cerevisiae was added at 10^6 cfu/mL concentration to finish the fermentations. The final wines were bottled after clarification via cold rest for one week at -4 °C in 750 ml glass bottles with screw caps. Wines were then transported to the laboratory of the Department of Food Quality and Nutrition, Research and Innovation Center, Fondazione Edmund Mach (FEM) for chemical analysis.","MTBLS212"
"Extraction","A divinylbenzene/carboxen/polydimethylsiloxane (DVB/CAR/PDMS) coating 50/30 μm, 2 cm length Solid-Phase-Micro-Extraction (SPME) fibre was used for wine volatile extraction. Vials were prepared as follows. 5 ml of wine and 50 μl of 0.5 mg/l 2-octanol were added to 20 ml screw cap vials containing 1.5 g NaCl. A Gerstel MPS autosampler (GERSTEL GmbH & Co. KG) equipped with the standard sample agitator and a SPME fibre conditioning station was used to extract the volatiles from the sample vial headspace. The samples were incubated for 5 min at 35 °C under 500 rpm rotation at 10 s intervals. Extraction took place at 10 s, 5 min, and 30 min, prior to desorption in the inlet for 180 s at 250 °C. Quality control (QC) vials consisting of an equal mix of all samples were spaced at the beginning and every third sample thereafter.","MTBLS212"
"Chromatography","GC×GC-TOF-MS analysis of the extracts was performed using a LECO Pegasus-4D system consisting of an Agilent 6890N (Agilent Technologies) coupled to a LECO Pegasus 4D detector. The system employed a consumables free modulation system. Helium carrier gas was used with a flow set at 1.2 mL/min and a splitless time of 180sec. The oven was equipped with a 30 m x 0.25 mm x 0.25 μm VF-WAX MS primary column (Agilent Technologies) and a 1.5 m x 0.15 mm x 0.15 μm RXI 17Sil MS secondary column (Restek Corporation, Bellefonte, PA, USA). The GC oven parameters were as follows: initial temperature was 40 °C held for 2 min, followed by an increase to 250 °C at a rate of 6 °C/min, the oven was then held at 250 °C for 5 min before returning to the initial temperature (40 °C). The total cycle time, was 42 min. The modulation period was set to 7 s with a hot pulse time of 1.4 s. The modulator was offset by 15 °C. ","MTBLS212"
"Mass spectrometry","The MS protocol consisted of electron ionization at 70 eV with ion source temperature at 230 °C, a detector voltage of 1543 V with a voltage offset of 200 V, mass range of m/z 35-350, and acquisition rate of 200 spectra per second. There was an acquisition delay of 120 s.","MTBLS212"
"Data transformation","ChromaTOF software version 4.32 was used to perform baseline correction, deconvolution and peak picking of the raw data. The baseline offset was set to 1, just above the noise level. The first dimension peak width was set to 43 s while the second dimension peak width was set to 0.1 s. A factor of 500 was set as the match required to combine peaks in the second dimension. A signal to noise (S/N) of 10 was used for the 10 s and 5 min extraction times data with a minimum S/N of 6 for sub peak retention. A S/N of 100 was used for the 30 min extraction time data with a minimum S/N of 60 for sub peak retention. Traditional integration was used. Forward library searching was used with the following parameters: Hits to return were set to 10, minimum molecular weight was set to 40, maximum molecular weight was set to 350, the mass threshold was set to 50 and the minimum similarity match was set to 700. The NIST and Wiley libraries were used. For alignment the following parameters were used: a mass threshold of 10, a minimum similarity match of 600, the maximum number of modulation periods matching peaks could be apart was set to 1, a maximum retention time difference was set to 7 s, for peaks not found by initial peak finding the signal to noise ratio was set to 5 for the 10 s and 5 min extractions and to 50 for the 30 min extractions, for analytes to be kept they had to be found in all biological replicates within a class. Each yeast species was given its own class.","MTBLS212"
"Metabolite identification","Metabolite identification was preformed using spectral matching to the NIST and Wiley libraries. In the retention time column we report both the first and second dimention time separated by a comma (eg. 1D, 2D).","MTBLS212"
"Extraction","The culture medium was removed from cells and the dishes were placed on top of dry ice. Cells were scraped immediately and metabolites extracted into the extraction solvent by adding 2 ml of a cold mixture of chloroform/methanol (2:1 v/v). The resulting suspension was bath sonicated for 3 minutes, and 2 ml of cold water was added. Then, 1 ml of chloroform/methanol (2:1 v/v) was added to the samples and bath sonicated for 3 minutes. Cell lysates were centrifuged (5000 × g, 15 min at 4 °C) and the aqueous phase was carefully transferred into a new tube. The sample was frozen, lyophilized and stored at -80 °C until further analysis.","MTBLS213"
"Chromatography","LC/MS analyses were performed using an UHPLC system (1290 series, Agilent Technologies) coupled to a 6550 ESIQTOF MS (Agilent Technologies) operated in negative (ESI) electrospray ionization mode. Vials containing extracted metabolites were kept at -20 °C prior to LC/MS analysis. Metabolites were separated using an Acquity UPLC (BEH) C18 RP column (2.1 x 150 mm, 1.7 µm) and the solvent system was A2 = 1 mM ammonium fluoride in water and B2 = acetonitrile, as previously reported. The linear gradient elution started at 100% A (time 0–2 min) and finished at 100% B (10-15 min). The injection volume was 5 µl.","MTBLS213"
"Mass spectrometry","As mentioned in the previous section, mass spectra were collected in negative ionization mode.  The instrument conditions were: gas temperature, 150 °C; drying gas, 13 l/min; nebulizer, 35 psig; fragmentor, 400 V; and skimmer, 65 V. The instrument was set to acquire over the m/z range 100–1500 in fullscan mode with an acquisition rate of 4 spectra/sec. MS/MS was performed in targeted mode, and the instrument was set to acquire over the m/z range 50–1000, with a default isolation width (the width halfmaximum of the quadrupole mass bandpass used during MS/MS precursor isolation) of 4 m/z. The collision energy was fixed at 20 V.","MTBLS213"
"Data transformation","LC/MS raw data files were transformed into .mzXML format using Proteowizard software and then was processed using the XCMS R package 9 10,11 to detect and align features. The parameters used in the XCMS workflow were: xcmsSet(method="centWave", ppm=30, peakwidth=c(5,20)); retcor(method="obiwarp", profStep=0.1) and group(mzwid=0.0065, minfrac=0.5, bw= 4). A feature is defined as a molecular entity with a unique m/z and a specific retention time (mzRT). XCMS analysis of these data provided different matrix containing the retention time, m/z value, and integrated peak area of each feature for every ARPE19 sample.","MTBLS213"
"Metabolite identification","All metabolite identifications are confirmed with level 1 of metabolomics standards initiative.","MTBLS213"
"Sample collection","Cells were cultured under standard conditions in DMEM/F12 (1:1 mixture of Dulbecco's modified Eagle's medium and Ham's F12), 10% fetal calf serum (FCS) and penicillin/streptomycin. ARPE19 cells from passage 2023 were used and the media was changed every 3 days. Cells grown in these conditions constitute a monolayer that retains the functionality, polarity and tight junction expression of the human RPE6. For our study, cells were seeded in Petri dishes (10 cm) at 0.4 x 10^4 cells/ml and maintained in culture for 21 days with 5.5 mM or 25 mM of D-Glucose at 37 °C under 5% (v/v) CO2 in an incubator. During the last 24 hours cells were subjected to serum deprivation (1% FCS). Serum deprived media were prepared with 5.5 mM or 25 mM of either D-Glucose or D-[U 13C] Glucose. Each condition was run in triplicate.","MTBLS213"
"Sample collection","IOBA-NHC cells were maintained in a modified medium consisting of 1:1 mixture of Dulbecco's Modified Eagle Medium/Ham’s F 12 culture media (Invitrogen) with 10% fetal bovine serum (Invitrogen), 2 ng/mL of recombinant human epidermal growth factor (Invitrogen), 1 μg/ml of bovine insulin (Sigma-Aldrich), 0.1 μg/mL of cholera toxin, (Sigma Aldrich), 0.5 μg/mL of hydrocortisone and 1× strength of broad spectrum antibiotic antimycotic (Invitrogen).,"MTBLS214"
"Extraction",,"MTBLS214"
"Chromatography",,"MTBLS214"
"Mass spectrometry",,"MTBLS214"
"Data transformation",,"MTBLS214"
"Metabolite identification",,"MTBLS214"
"Sample collection","Standard samples were dissolved into MilliQ water (Millipore Co., Billerica, MA, USA) and aliquoted (50 µg mono- or di-saccharide in 100 µl MilliQ water).","MTBLS215"
"Extraction","The dried aliquot by vacuum concentrator (Iwaki, Asahi techno glass) was incubated with 20 µl methoxamine-HCl (Sigma-Aldrich; M6524) solution (20 mg methoxamine-HCl in 500 µl pyridine) for 90 min at room temperature (approximately 25 °C). Then, 80 µl N-methyl-N-(trimethylsilyl)trifluoroacetamide (MSTFA; Sigma-Aldrich; 394866) was added and incubated for 30 min at 37 °C.","MTBLS215"
"Chromatography","GC/MS measurements were carried out on a time-of-flight (TOF) mass spectrometer (AccuTOF GCv 4G; JEOL, Akishima, Japan) equipped with a 7890A GC system (Agilent Technologies, Santa Clara, CA, USA). Typical column, injector settings, and temperature programs were as follows. The injection volume was 1 µl (splitless) in EI mode. In FI mode, 2 µl was injected using splitless mode unless otherwise stated. The injector temperature was set at 230 °C. GC separation was performed on a HP-5MS capillary column (30 m x 0.32 mm x 0.25 µm; Agilent Technologies) with a carrier gas (He) flow rate of 1.5 ml/min. The oven temperature gradient for the derivatized standard saccharides was as follows. After a 4 min, 70 °C isotherm period, the oven was programmed to rise to 325 °C at a rate of 35 °C/min, then held at 325 °C for 1 min. The temperature of the GC/MS transfer line was set at 250 °C.","MTBLS215"
"Mass spectrometry","An EI/FI combination ion source was used with the JEOL AccuTOF GCv 4G GC/oaTOFMS system, which has been partially updated from the prototype described previously in [1] The ion source temperature was set at a value in the range of 130–250 °C for EI, and 70–220 °C for FI. Unless otherwise stated, EI voltage and current were 70 V with 300 µA and 18 V with 100 µA, respectively. For FI measurements, carbon emitters purchased from CARBOTEC (Bonn, Germany) were used; the emitter (CARBOTEC FI) consists of a 5 µm tungsten wire with a carbon microneedle coating, max current on which is 11.5 mA. Cathode voltage for FI was set at –l0 kV. The emitter was refreshed with a 10 mA flush current for 30 ms in every 400 ms spectral data acquisition cycle as described previously [1]. Each emitter could be used for 80 repeated injections, at least, without any visible sign of degradation in spectral patterns or increased background signals. The recording m/z range was 10–1600 in all ionization modes. Typical pressures in the ion source and mass analyzer were on the order of 10–4 Pa and 10–5 Pa, respectively, for both EI and FI modes. The micro-channel plate detector voltage was set at 1700 V for regular EI mode, 2100 V for low-voltage (18 V) EI mode, and 2100 V for FI mode. The detector gain differences (peak intensity enhancement) between each voltage setting were 12.7 times (from 1700 V to 1850 V) and 125 times (from 1700 V to 2100 V), respectively.","MTBLS215"
"Data transformation","Data was processed using JEOL Mass Center (version: V2.6.2b).","MTBLS215"
"Metabolite identification","To evaluate the reproducibility of the derivatization procedure and sensitivity of each ionization mode, glucose standard solutions were aliquoted and dried down in microtubes to make test samples that contain 5 nmol, 10 nmol, 50 nmol, 100 nmol, 500 nmol, 1 µmol, 5 µmol, 10 µmol, and 50 µmol of glucose per tube (three tubes each). The test samples were derivatized by using the above-mentioned protocol, and 1 µl (out of 100 µl) from each tube was subjected to GC/MS analysis with each ionization mode. The peak areas (N = 3 for each concentration) of conventional EI-mode extracted ion chromatogram (EIC, m/z 319.2) showed good linearity (R2 = 0.9991) in sample concentrations from 50 pmol/µl (the lowest concentration tested) to 5 nmol/µl (the highest concentration that gave no detector saturation). The peak areas of FI-mode EIC (m/z 569.3) showed good linearity (R2 = 0.9987) from 5 nmol/µl (the lowest concentration that gave good signal-to-noise ratio (S/N)) up to 100 nmol/µl (linearity lost above this concentration).","MTBLS215"
"Sample collection","Serum samples from 44 obese patients included in the study were analysed: 29 females (BMI: 44.2 ± 4.9, Age: 44±11) and 15 males (BMI: 45.2 ± 7.1, Age: 48 ± 15). The venous blood samples were collected, the blood was allowed to clot (30 min, 25 °C), the serum was separated by centrifugation (2000g, 4 °C, 30 min) and afterwards immediately stored at -80 °C.","MTBLS218"
"Extraction","Serum samples were processed as published [1]. Briefly, 200 µl of serum were transferred to 1.5 ml tubes and centrifuged at 4 °C for 10 min at 13,000 g. 800 µl methanol (cooled to -80 °C) were added and mixed with the samples. Samples were incubated overnight at -80 °C then centrifuged at 13,000 g for 10 min and the supernatant was transferred to 1.5 ml tubes. Samples were evaporated to dryness by using nitrogen and reconstituted in 200 µl 30% methanol.,"MTBLS218"
"Chromatography",,"MTBLS218"
"Mass spectrometry",,"MTBLS218"
"Data transformation",,"MTBLS218"
"Metabolite identification",,"MTBLS218"
"Sample collection","Liver Samples:,"MTBLS219"
"Extraction",/br>,"MTBLS219"
"Chromatography",,"MTBLS219"
"Mass spectrometry",,"MTBLS219"
"Data transformation",,"MTBLS219"
"Metabolite identification",,"MTBLS219"
"Sample collection","The metabolic profiling of A. thaliana was obtained from experiments carried out in soil under greenhouse conditions, following a gradual step-wise salt acclimation approach [1]. Seeds of A. thaliana were directly sown in soil, “Einheits-Erde” type 0, using 10 cm pots. Plants were irrigated with half-strength Hoagland’s nutrient solution. Salt treatment was for 20 days and started four days post-imbibition. Four days after imbibition, germinated plants were transplanted to soil and irrigated with the above nutrient solution. Salt treatment started eight days post-imbibition and samples were taken after 24 days. The salt content of the nutrient solution was increased in steps, 10, 25, 50 and 75 NaCl mM. Time of each step was 4 days. A subset of plants was kept at each final salt level until harvest. Details of plant growth and salt acclimation have been reported previously [2].,"MTBLS22"
"Extraction",,"MTBLS22"
"Chromatography",,"MTBLS22"
"Mass spectrometry",,"MTBLS22"
"Data transformation",,"MTBLS22"
"Metabolite identification",,"MTBLS22"
"Sample collection","The Jurkat cells and normal lymphoblasts were seeded at a density of 200000 cells/ml in T75 tissue culture flasks. Cells were treated with 25 & 35 µM menaquinone (MQ, vitamin K2), 0.02 µM docetaxel, 0.4 µM doxorubicin and DMSO-vehicle control in new media at 24h after seeding. All treatments were performed in biological triplicate. Cell suspensions for metabolite extractions were collected from the same flasks at 0, 24, 48 & 72 h after the treatments and subjected to fast filtration and quenching.","MTBLS226"
"Extraction","Vacuum assisted-fast filtration on a vacuum manifold (Pall, Port Washington, NY, USA) was used to quickly remove media, followed by a 10 ml PBS wash. Filters (47 mm, 0.45 µM, PES; Millipore, Billerica, MA, US; catalog #HPWP04700) capturing the cells were immediately transferred to 1.5 ml of -80 °C methanol in a petri dish (60 mm x 15 mm) on dry ice and stored at -80 °C for 24 h for thorough extraction. The filters were rinsed with the methanol cell suspension, and the suspension was transferred to microcentrifuge tubes, vigorously mixed for 30 sec and centrifuged at 5000 x g for 5 min at -5 °C. Supernatants were collected and pellets were re-suspended in 250 µl of cold 100% methanol and centrifuged at the same conditions. Supernatants were pooled, and pellets were re-suspended in 250 µl ice cold ultrapure water and centrifuged at 5000 x g for 5 min at 4 °C.,"MTBLS226"
"Mass spectrometry",,"MTBLS226"
"Data transformation",,"MTBLS226"
"Metabolite identification",,"MTBLS226"
"Chromatography",,"MTBLS226"
"Sample collection","B. Methanolicus MGA3 cells were sampled at OD600 between 1 and 1.5. To perform 13C labeling , 0.5 ml of B. methanolicus MGA3 culture grown in bioreactors with naturally labeled methanol was transferred into 50 ml Falcon tubes containing 4.5 ml of temperature adjusted (50 °C) MSV medium with 0.5 M 99% 13C methanol. Samples in tubes were continuously mixed and incubated for 5 s, 10 s, 20 s, 30 s, 60 s, 120 s, 300 s, and 600 s at the respective temperatures before the entire 5 ml was transferred onto a 0.2 µm polyethylensulfon (PESU) filter (Sartorius Stedium). Cells were vacuum filtered and immediately washed with 10 ml warm MilliQ water (20 °C) to remove culture medium.","MTBLS228"
"Extraction","For quenching and metabolite extraction, filters with cells were transferred into 8 mL quenching solution (mixture of acetonitrile, methanol and 0.5 M formic acid at a 60:20:20 ratio) at -20 °C, incubated for 10 minutes on ice and sonified 3 times for 10 s based on a protocol adapted from [1]. Samples were snap frozen in liquid N2, lyophilized and stored at -20 °C until analysis. Prior to analysis, samples were resuspended with MilliQ water to a final biomass concentration of 1 µg/µl. Biomass content of the samples was calculated based on sample volume and corresponding culture OD600.,"MTBLS228"
"Chromatography",,"MTBLS228"
"Mass spectrometry",,"MTBLS228"
